677,Private,Adm-clerical,Male,<=50K
678,Private,Craft-repair,Male,<=50K
679,Self-emp-not-inc,Exec-managerial,Male,<=50K
680,Local-gov,Protective-serv,Male,<=50K
681,Private,Craft-repair,Male,>50K
682,Self-emp-not-inc,Craft-repair,Male,>50K
683,Local-gov,Exec-managerial,Male,<=50K
684,State-gov,Adm-clerical,Female,<=50K
685,Private,Exec-managerial,Female,<=50K
686,?,?,Male,<=50K
687,Local-gov,Prof-specialty,Female,<=50K
688,Private,Exec-managerial,Male,<=50K
689,Private,Other-service,Male,<=50K
690,Local-gov,Farming-fishing,Male,<=50K
691,Private,Machine-op-inspct,Female,<=50K
692,Private,Prof-specialty,Male,<=50K
693,Private,Prof-specialty,Male,<=50K
694,State-gov,Tech-support,Female,<=50K
695,?,?,Male,<=50K
696,Private,Prof-specialty,Male,>50K
697,Private,Tech-support,Male,>50K
698,Private,Prof-specialty,Female,<=50K
699,Private,Sales,Female,<=50K
700,Local-gov,Prof-specialty,Male,<=50K
701,Private,Sales,Female,<=50K
702,Private,Handlers-cleaners,Male,<=50K
703,Self-emp-not-inc,Craft-repair,Male,<=50K
704,Private,Prof-specialty,Female,>50K
705,Private,Exec-managerial,Female,>50K
706,Private,Other-service,Male,<=50K
707,Private,Sales,Male,<=50K
708,Private,Craft-repair,Male,<=50K
709,Private,Other-service,Male,<=50K
710,Private,Prof-specialty,Male,<=50K
711,Private,Adm-clerical,Female,<=50K
712,Private,Prof-specialty,Male,<=50K
713,Private,Tech-support,Male,<=50K
714,Local-gov,Adm-clerical,Female,<=50K
715,Private,Other-service,Female,<=50K
716,Private,Machine-op-inspct,Male,<=50K
717,State-gov,Tech-support,Female,<=50K
718,Private,Sales,Female,<=50K
719,Private,Exec-managerial,Male,>50K
720,Private,Other-service,Male,<=50K
721,Private,Craft-repair,Male,<=50K
722,Private,Prof-specialty,Male,<=50K
723,Local-gov,Exec-managerial,Male,>50K
724,Private,Exec-managerial,Male,>50K
725,Private,Prof-specialty,Male,>50K
726,Private,Sales,Female,<=50K
727,Private,Other-service,Female,<=50K
728,Private,Other-service,Male,<=50K
729,Self-emp-not-inc,Exec-managerial,Male,>50K
730,Private,Other-service,Female,<=50K
731,Private,Adm-clerical,Female,<=50K
732,Private,Adm-clerical,Male,<=50K
733,Private,Other-service,Female,<=50K
734,?,?,Female,<=50K
735,Private,Craft-repair,Male,<=50K
736,Private,Sales,Female,<=50K
737,State-gov,Prof-specialty,Male,<=50K
738,Private,Other-service,Female,<=50K
739,Private,Tech-support,Male,>50K
740,Private,Other-service,Female,<=50K
741,Self-emp-not-inc,Transport-moving,Male,<=50K
742,Private,Exec-managerial,Female,>50K
743,Private,Tech-support,Male,<=50K
744,Private,Handlers-cleaners,Male,<=50K
745,Local-gov,Prof-specialty,Female,>50K
746,Private,Transport-moving,Male,>50K
747,Private,Adm-clerical,Female,<=50K
748,Private,Craft-repair,Male,<=50K
749,State-gov,Prof-specialty,Male,<=50K
750,State-gov,Exec-managerial,Male,>50K
751,Private,Prof-specialty,Male,<=50K
752,Self-emp-not-inc,Craft-repair,Male,<=50K
753,Private,Transport-moving,Male,<=50K
754,Private,Handlers-cleaners,Male,<=50K
755,Private,Craft-repair,Male,<=50K
756,Private,Transport-moving,Male,>50K
757,Local-gov,Prof-specialty,Female,<=50K
758,Federal-gov,Adm-clerical,Female,>50K
759,Private,Farming-fishing,Male,<=50K
760,Private,Other-service,Female,<=50K
761,Local-gov,Adm-clerical,Female,>50K
762,Local-gov,Protective-serv,Male,<=50K
763,Self-emp-inc,Exec-managerial,Male,>50K
764,Private,Sales,Male,>50K
765,Private,Other-service,Female,<=50K
766,State-gov,Other-service,Male,<=50K
767,Private,Sales,Female,<=50K
768,Self-emp-not-inc,Sales,Female,<=50K
769,Private,Machine-op-inspct,Male,<=50K
770,Private,Farming-fishing,Female,<=50K
771,Private,Farming-fishing,Male,<=50K
772,Private,Craft-repair,Male,<=50K
773,Private,Tech-support,Female,>50K
774,Private,Sales,Male,<=50K
775,Local-gov,Tech-support,Male,<=50K
776,Private,Adm-clerical,Female,<=50K
777,Private,Prof-specialty,Male,<=50K
778,Private,Sales,Male,>50K
779,Private,Tech-support,Male,<=50K
780,State-gov,Craft-repair,Male,<=50K
781,Private,Machine-op-inspct,Female,<=50K
782,Private,Exec-managerial,Male,>50K
783,Self-emp-not-inc,Exec-managerial,Male,<=50K
784,Private,Sales,Female,>50K
785,Private,Adm-clerical,Female,<=50K
786,Self-emp-not-inc,Farming-fishing,Male,<=50K
787,Private,Machine-op-inspct,Male,<=50K
788,?,?,Male,<=50K
789,?,?,Female,<=50K
790,Private,Tech-support,Male,>50K
791,Self-emp-inc,Tech-support,Male,<=50K
792,?,?,Male,<=50K
793,Private,Sales,Female,<=50K
794,Private,Transport-moving,Male,>50K
795,Private,Other-service,Male,<=50K
796,Private,Machine-op-inspct,Male,<=50K
797,Private,Machine-op-inspct,Male,<=50K
798,Private,Tech-support,Male,>50K
799,Private,Exec-managerial,Male,>50K
800,Private,Craft-repair,Male,<=50K
801,Private,Other-service,Male,<=50K
802,Self-emp-not-inc,Farming-fishing,Male,<=50K
803,Private,Adm-clerical,Female,<=50K
804,Private,Sales,Female,<=50K
805,Private,Craft-repair,Male,>50K
806,?,?,Male,<=50K
807,Private,Prof-specialty,Male,>50K
808,Private,Prof-specialty,Male,>50K
809,Private,Transport-moving,Male,<=50K
810,Private,Other-service,Female,<=50K
811,?,?,Male,<=50K
812,Private,Exec-managerial,Male,<=50K
813,Private,Adm-clerical,Male,<=50K
814,Private,Farming-fishing,Male,<=50K
815,Self-emp-not-inc,Other-service,Female,<=50K
816,Private,Prof-specialty,Female,<=50K
817,Private,Craft-repair,Male,>50K
818,Private,Transport-moving,Male,<=50K
819,Private,Transport-moving,Male,>50K
820,Private,Adm-clerical,Male,<=50K
821,Private,Prof-specialty,Female,<=50K
822,Private,Tech-support,Male,<=50K
823,Private,Adm-clerical,Female,<=50K
824,Private,Exec-managerial,Male,<=50K
825,Private,Transport-moving,Male,>50K
826,Private,Other-service,Female,<=50K
827,Private,Machine-op-inspct,Female,<=50K
828,Private,Adm-clerical,Male,<=50K
829,Self-emp-inc,Sales,Male,<=50K
830,?,?,Male,<=50K
831,Private,Adm-clerical,Female,>50K
832,Private,Handlers-cleaners,Male,<=50K
833,Self-emp-not-inc,Exec-managerial,Male,<=50K
834,?,?,Female,<=50K
835,Private,Machine-op-inspct,Male,<=50K
836,Private,Adm-clerical,Male,<=50K
837,Private,Prof-specialty,Female,>50K
838,Private,Exec-managerial,Male,<=50K
839,Private,Farming-fishing,Male,<=50K
840,Private,Sales,Male,<=50K
841,Private,Craft-repair,Male,<=50K
842,Private,Prof-specialty,Male,>50K
843,Local-gov,Prof-specialty,Female,<=50K
844,Private,Craft-repair,Male,>50K
845,Private,Prof-specialty,Male,<=50K
846,Local-gov,Other-service,Female,<=50K
847,Private,Exec-managerial,Male,>50K
848,Private,Craft-repair,Male,<=50K
849,Private,Craft-repair,Male,<=50K
850,Private,Prof-specialty,Female,>50K
851,Private,Adm-clerical,Female,<=50K
852,Self-emp-not-inc,Sales,Male,<=50K
853,Private,Prof-specialty,Female,<=50K
854,State-gov,Prof-specialty,Male,>50K
855,Private,Transport-moving,Male,<=50K
856,Local-gov,Adm-clerical,Female,<=50K
857,Private,Other-service,Male,>50K
858,Private,Prof-specialty,Female,<=50K
859,Private,Exec-managerial,Female,>50K
860,Private,Adm-clerical,Female,<=50K
861,Private,Farming-fishing,Male,<=50K
862,Private,Exec-managerial,Male,<=50K
863,Self-emp-inc,Exec-managerial,Male,<=50K
864,Private,Machine-op-inspct,Male,<=50K
865,Private,Sales,Female,<=50K
866,Private,Handlers-cleaners,Male,<=50K
867,Private,Sales,Male,<=50K
868,Private,Farming-fishing,Male,>50K
869,Self-emp-not-inc,Prof-specialty,Male,<=50K
870,Private,Exec-managerial,Male,>50K
871,Private,Transport-moving,Male,<=50K
872,Self-emp-not-inc,Sales,Male,>50K
873,Self-emp-not-inc,Sales,Male,>50K
874,Private,Other-service,Male,<=50K
875,Private,Exec-managerial,Male,>50K
876,Private,Handlers-cleaners,Female,<=50K
877,Private,Adm-clerical,Female,<=50K
878,Private,Transport-moving,Male,>50K
879,Private,Adm-clerical,Female,<=50K
880,Private,Machine-op-inspct,Female,<=50K
881,Private,Adm-clerical,Male,>50K
882,Private,Craft-repair,Male,<=50K
883,Private,Sales,Male,>50K
884,Private,Craft-repair,Female,<=50K
885,?,?,Male,<=50K
886,Private,Exec-managerial,Male,<=50K
887,Self-emp-inc,Craft-repair,Male,<=50K
888,Self-emp-not-inc,Sales,Male,<=50K
889,Private,Tech-support,Female,<=50K
890,?,?,Female,<=50K
891,Self-emp-not-inc,Exec-managerial,Male,<=50K
892,Private,Adm-clerical,Female,<=50K
893,Private,Prof-specialty,Male,>50K
894,Self-emp-not-inc,Farming-fishing,Male,>50K
895,Private,Prof-specialty,Male,<=50K
896,Private,Sales,Male,<=50K
897,Private,Exec-managerial,Female,<=50K
898,Private,Exec-managerial,Male,>50K
899,Private,Tech-support,Male,<=50K
900,Local-gov,Other-service,Male,<=50K
901,Self-emp-not-inc,Craft-repair,Male,<=50K
902,Private,Handlers-cleaners,Female,<=50K
903,?,?,Male,<=50K
904,Private,Sales,Male,<=50K
905,Private,Machine-op-inspct,Female,<=50K
906,Private,Machine-op-inspct,Male,<=50K
907,Private,Prof-specialty,Male,<=50K
908,Self-emp-not-inc,Handlers-cleaners,Male,<=50K
909,Private,Tech-support,Male,<=50K
910,Private,Sales,Male,<=50K
911,Private,Craft-repair,Male,<=50K
912,Self-emp-not-inc,Farming-fishing,Male,<=50K
913,Private,Craft-repair,Male,<=50K
914,Private,Sales,Male,<=50K
915,Private,Exec-managerial,Male,>50K
916,Private,Prof-specialty,Female,<=50K
917,Self-emp-inc,Exec-managerial,Male,>50K
918,Self-emp-not-inc,Exec-managerial,Male,<=50K
919,Private,Other-service,Male,<=50K
920,Private,Sales,Male,<=50K
921,Private,Transport-moving,Male,<=50K
922,Private,Machine-op-inspct,Female,<=50K
923,Private,Adm-clerical,Female,<=50K
924,?,?,Male,<=50K
925,Private,Machine-op-inspct,Male,<=50K
926,Private,Machine-op-inspct,Male,<=50K
927,Private,Exec-managerial,Male,>50K
928,Private,Sales,Female,<=50K
929,Private,Priv-house-serv,Female,<=50K
930,Private,Machine-op-inspct,Male,<=50K
931,?,?,Female,<=50K
932,Local-gov,Other-service,Male,<=50K
933,Private,Adm-clerical,Female,<=50K
934,Private,Machine-op-inspct,Male,>50K
935,Private,Craft-repair,Male,>50K
936,Private,Prof-specialty,Female,<=50K
937,Private,Prof-specialty,Male,>50K
938,Private,Craft-repair,Male,<=50K
939,Private,Sales,Male,>50K
940,Private,Other-service,Female,<=50K
941,Private,Machine-op-inspct,Male,<=50K
942,Self-emp-inc,Exec-managerial,Male,>50K
943,Private,Other-service,Female,<=50K
944,Private,Machine-op-inspct,Male,<=50K
945,Local-gov,Exec-managerial,Female,<=50K
946,Private,Adm-clerical,Female,<=50K
947,Self-emp-inc,Exec-managerial,Female,>50K
948,Private,Craft-repair,Male,<=50K
949,Self-emp-not-inc,Farming-fishing,Male,<=50K
950,State-gov,Prof-specialty,Female,>50K
951,Private,Exec-managerial,Male,>50K
952,Private,Other-service,Female,<=50K
953,Private,Other-service,Female,<=50K
954,Private,Exec-managerial,Male,<=50K
955,Private,Craft-repair,Male,<=50K
956,Self-emp-inc,Sales,Male,>50K
957,Local-gov,Transport-moving,Male,<=50K
958,Self-emp-not-inc,Exec-managerial,Male,>50K
959,Private,Exec-managerial,Male,>50K
960,Private,Prof-specialty,Male,<=50K
961,Private,Machine-op-inspct,Female,<=50K
962,Private,Craft-repair,Male,<=50K
963,Private,Exec-managerial,Female,<=50K
964,Private,Transport-moving,Male,<=50K
965,Private,Other-service,Female,<=50K
966,Self-emp-inc,Sales,Male,>50K
967,Self-emp-not-inc,Craft-repair,Male,<=50K
968,Private,Exec-managerial,Male,>50K
969,?,?,Female,<=50K
970,Private,Craft-repair,Male,>50K
971,Private,Tech-support,Female,<=50K
972,Private,Exec-managerial,Male,>50K
973,Private,Craft-repair,Male,<=50K
974,Private,Transport-moving,Male,<=50K
975,Private,Sales,Female,<=50K
976,Private,Exec-managerial,Female,<=50K
977,State-gov,Prof-specialty,Male,>50K
978,Private,Other-service,Female,<=50K
979,Private,Handlers-cleaners,Male,<=50K
980,Private,Adm-clerical,Female,<=50K
981,Private,Adm-clerical,Female,<=50K
982,?,?,Female,<=50K
983,Self-emp-not-inc,Farming-fishing,Male,<=50K
984,Local-gov,Protective-serv,Male,>50K
985,Private,Other-service,Female,<=50K
986,Private,Craft-repair,Female,<=50K
987,Private,Adm-clerical,Female,<=50K
988,Private,Craft-repair,Male,<=50K
989,Private,Prof-specialty,Female,<=50K
990,Private,Sales,Male,<=50K
991,Private,Machine-op-inspct,Male,<=50K
992,Self-emp-not-inc,Craft-repair,Male,<=50K
993,Private,Adm-clerical,Male,>50K
994,Private,Exec-managerial,Male,<=50K
995,Private,Exec-managerial,Male,>50K
996,Private,Prof-specialty,Male,<=50K
997,Federal-gov,Exec-managerial,Male,>50K
998,Private,Machine-op-inspct,Male,<=50K
999,Self-emp-inc,Exec-managerial,Male,>50K
1000,Private,Other-service,Male,<=50K
1001,Private,Prof-specialty,Male,>50K
1002,State-gov,Prof-specialty,Female,>50K
1003,Local-gov,Prof-specialty,Female,<=50K
1004,Private,Other-service,Male,<=50K
1005,Private,Adm-clerical,Male,<=50K
1006,Private,Machine-op-inspct,Male,<=50K
1007,Self-emp-inc,Exec-managerial,Male,>50K
1008,Self-emp-not-inc,Craft-repair,Male,>50K
1009,Private,Sales,Male,<=50K
1010,Private,Machine-op-inspct,Female,<=50K
1011,Private,Transport-moving,Male,<=50K
1012,Private,Machine-op-inspct,Male,>50K
1013,Private,Prof-specialty,Male,>50K
1014,Private,Prof-specialty,Male,<=50K
1015,Private,Handlers-cleaners,Male,<=50K
1016,Private,Tech-support,Female,>50K
1017,Private,Other-service,Female,<=50K
1018,Private,Craft-repair,Male,<=50K
1019,?,?,Male,<=50K
1020,Private,Craft-repair,Male,<=50K
1021,Local-gov,Prof-specialty,Male,>50K
1022,Private,Sales,Female,<=50K
1023,Private,Other-service,Male,<=50K
1024,Private,Machine-op-inspct,Female,<=50K
1025,Private,Other-service,Male,<=50K
1026,Private,Prof-specialty,Male,<=50K
1027,Private,Exec-managerial,Male,>50K
1028,Private,Adm-clerical,Female,<=50K
1029,Self-emp-inc,Sales,Male,<=50K
1030,Private,Adm-clerical,Female,<=50K
1031,State-gov,Other-service,Male,<=50K
1032,Private,Sales,Male,<=50K
1033,Private,Other-service,Female,<=50K
1034,?,?,Male,<=50K
1035,?,?,Male,<=50K
1036,Self-emp-inc,Exec-managerial,Male,<=50K
1037,Private,Other-service,Male,<=50K
1038,Private,Priv-house-serv,Female,<=50K
1039,?,?,Female,<=50K
1040,Private,Other-service,Female,<=50K
1041,Private,Machine-op-inspct,Female,<=50K
1042,Private,Adm-clerical,Female,<=50K
1043,Private,Exec-managerial,Male,>50K
1044,Private,Tech-support,Female,<=50K
1045,Private,Prof-specialty,Male,<=50K
1046,?,?,Female,<=50K
1047,Private,Other-service,Male,<=50K
1048,Private,Sales,Female,<=50K
1049,Private,Prof-specialty,Male,>50K
1050,Private,Machine-op-inspct,Male,<=50K
1051,Self-emp-not-inc,Sales,Male,>50K
1052,Private,Adm-clerical,Male,>50K
1053,Self-emp-not-inc,Sales,Male,>50K
1054,Private,Craft-repair,Male,<=50K
1055,Private,Sales,Male,<=50K
1056,Self-emp-not-inc,Transport-moving,Male,<=50K
1057,Private,Craft-repair,Female,<=50K
1058,Local-gov,Prof-specialty,Male,>50K
1059,Private,Craft-repair,Male,>50K
1060,Self-emp-not-inc,Exec-managerial,Male,<=50K
1061,Private,Machine-op-inspct,Male,<=50K
1062,Private,Other-service,Male,<=50K
1063,Private,Other-service,Female,<=50K
1064,Private,Sales,Male,>50K
1065,Private,Other-service,Male,<=50K
1066,Private,Prof-specialty,Male,>50K
1067,Private,Transport-moving,Male,<=50K
1068,Private,Exec-managerial,Male,<=50K
1069,Private,Tech-support,Female,<=50K
1070,Local-gov,Prof-specialty,Female,<=50K
1071,Private,Craft-repair,Male,>50K
1072,Private,Craft-repair,Male,>50K
1073,State-gov,Prof-specialty,Female,>50K
1074,Private,Adm-clerical,Male,<=50K
1075,Self-emp-not-inc,Craft-repair,Male,<=50K
1076,Private,Sales,Female,<=50K
1077,Private,Sales,Male,<=50K
1078,Private,Craft-repair,Male,<=50K
1079,State-gov,Prof-specialty,Female,>50K
1080,Private,Prof-specialty,Female,<=50K
1081,Local-gov,Exec-managerial,Female,<=50K
1082,Self-emp-not-inc,Farming-fishing,Male,<=50K
1083,Local-gov,Protective-serv,Male,>50K
1084,Private,Adm-clerical,Male,<=50K
1085,Private,Transport-moving,Male,<=50K
1086,Private,Protective-serv,Male,<=50K
1087,Private,Exec-managerial,Male,<=50K
1088,Private,Exec-managerial,Male,>50K
1089,Private,Craft-repair,Male,<=50K
1090,Federal-gov,Prof-specialty,Male,>50K
1091,Self-emp-not-inc,Sales,Male,>50K
1092,Private,Prof-specialty,Male,<=50K
1093,Private,Craft-repair,Male,<=50K
1094,Private,Adm-clerical,Male,<=50K
1095,Self-emp-not-inc,Prof-specialty,Male,<=50K
1096,Private,Machine-op-inspct,Male,<=50K
1097,?,?,Female,<=50K
1098,Self-emp-inc,Sales,Female,>50K
1099,Private,Prof-specialty,Female,<=50K
1100,?,?,Male,<=50K
1101,Self-emp-inc,Machine-op-inspct,Male,>50K
1102,Self-emp-inc,Exec-managerial,Male,<=50K
1103,Private,Exec-managerial,Male,<=50K
1104,Self-emp-not-inc,Prof-specialty,Female,>50K
1105,Local-gov,Adm-clerical,Female,<=50K
1106,Private,Prof-specialty,Male,<=50K
1107,Private,Handlers-cleaners,Male,<=50K
1108,Private,Craft-repair,Male,>50K
1109,Private,Transport-moving,Male,<=50K
1110,Self-emp-inc,Sales,Male,>50K
1111,Private,Sales,Female,>50K
1112,State-gov,Adm-clerical,Male,<=50K
1113,Private,Sales,Female,<=50K
1114,Private,Handlers-cleaners,Female,<=50K
1115,Self-emp-inc,Machine-op-inspct,Male,>50K
1116,Private,Craft-repair,Male,<=50K
1117,Private,Transport-moving,Male,<=50K
1118,Local-gov,Prof-specialty,Female,>50K
1119,Private,Prof-specialty,Male,<=50K
1120,Private,Tech-support,Male,<=50K
1121,Federal-gov,Tech-support,Female,<=50K
1122,State-gov,Exec-managerial,Male,<=50K
1123,Private,Tech-support,Male,<=50K
1124,Private,Other-service,Female,<=50K
1125,Private,Adm-clerical,Female,<=50K
1126,Private,Transport-moving,Male,>50K
1127,Federal-gov,Handlers-cleaners,Male,<=50K
1128,Self-emp-not-inc,Other-service,Male,<=50K
1129,Private,Prof-specialty,Male,<=50K
1130,Private,Machine-op-inspct,Female,<=50K
1131,?,?,Female,<=50K
1132,Private,Other-service,Female,<=50K
1133,Private,Adm-clerical,Female,<=50K
1134,?,?,Male,<=50K
1135,Private,Exec-managerial,Male,>50K
1136,Self-emp-not-inc,Exec-managerial,Male,>50K
1137,Federal-gov,Adm-clerical,Male,>50K
1138,Private,Craft-repair,Male,<=50K
1139,Private,Craft-repair,Male,<=50K
1140,Private,Other-service,Female,<=50K
1141,Private,Sales,Male,<=50K
1142,Federal-gov,Sales,Female,<=50K
1143,Private,Other-service,Male,<=50K
1144,Self-emp-not-inc,Sales,Male,<=50K
1145,Private,Prof-specialty,Male,>50K
1146,Self-emp-inc,Exec-managerial,Female,<=50K
1147,Private,Machine-op-inspct,Male,<=50K
1148,Self-emp-inc,Exec-managerial,Male,>50K
1149,Self-emp-inc,Exec-managerial,Male,>50K
1150,Private,Other-service,Male,<=50K
1151,Private,Adm-clerical,Female,<=50K
1152,?,?,Male,<=50K
1153,Private,Craft-repair,Male,<=50K
1154,State-gov,Protective-serv,Male,<=50K
1155,Private,Farming-fishing,Male,<=50K
1156,Private,Exec-managerial,Male,>50K
1157,State-gov,Prof-specialty,Female,>50K
1158,Private,Transport-moving,Male,<=50K
1159,Private,Handlers-cleaners,Male,<=50K
1160,Private,Craft-repair,Male,<=50K
1161,Private,Transport-moving,Male,<=50K
1162,Private,Sales,Male,>50K
1163,Private,Tech-support,Male,>50K
1164,Private,Prof-specialty,Female,>50K
1165,Private,Adm-clerical,Female,<=50K
1166,Private,Adm-clerical,Male,>50K
1167,?,?,Female,<=50K
1168,Self-emp-not-inc,Prof-specialty,Male,<=50K
1169,Private,Transport-moving,Male,<=50K
1170,Private,Adm-clerical,Female,<=50K
1171,Private,Other-service,Female,<=50K
1172,Private,Farming-fishing,Male,>50K
1173,Private,Other-service,Male,<=50K
1174,Private,Other-service,Male,<=50K
1175,?,?,Male,>50K
1176,Private,Adm-clerical,Female,<=50K
1177,State-gov,Prof-specialty,Male,>50K
1178,Private,Adm-clerical,Female,<=50K
1179,Local-gov,Other-service,Male,<=50K
1180,?,?,Male,>50K
1181,Private,Exec-managerial,Female,>50K
1182,Private,Prof-specialty,Male,<=50K
1183,Private,Adm-clerical,Male,<=50K
1184,Private,Craft-repair,Male,<=50K
1185,?,?,Male,<=50K
1186,Federal-gov,Exec-managerial,Female,<=50K
1187,Private,Craft-repair,Male,<=50K
1188,State-gov,Adm-clerical,Female,<=50K
1189,Local-gov,Prof-specialty,Male,<=50K
1190,Private,Other-service,Male,<=50K
1191,Private,Craft-repair,Male,>50K
1192,Private,Transport-moving,Male,<=50K
1193,Private,Tech-support,Male,<=50K
1194,Private,Other-service,Female,<=50K
1195,Local-gov,Prof-specialty,Female,<=50K
1196,Local-gov,Prof-specialty,Male,<=50K
1197,Private,Prof-specialty,Male,<=50K
1198,Private,Machine-op-inspct,Female,<=50K
1199,Private,Craft-repair,Male,<=50K
1200,Federal-gov,Adm-clerical,Male,>50K
1201,Local-gov,Prof-specialty,Male,>50K
1202,Private,Craft-repair,Male,<=50K
